id,company,title,domain,city,state,location,type,stipend,duration,skills,applications,rating,openings,posted_date,deadline,demand_score,growth_trend,source,is_live
4289587634,Tata Elxsi,Visual Designer Intern,UI/UX Design,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,60000,12 Months,"JIRA, Terraform, Vue.js",1764,4.1,10,2025-08-19,2025-10-19,56.7,25.2,Generated,False
4289587635,Ericsson India,Security Analyst Intern,Cybersecurity,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Remote,35000,2 Months,"Agile, Cypress, Kotlin, Power BI, Spark, TypeScript",1119,3.6,9,2025-04-07,2025-06-07,43.6,6.5,Generated,False
4289587636,Nokia India,BI Analyst Intern,Data Science,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Hybrid,25000,3 Months,"Arduino, Keras, Solidity",3663,3.1,24,2025-09-12,2025-11-12,53.0,13.5,Generated,False
4289587637,Cisco India,AI Intern,Machine Learning,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",On-site,25000,1 Month,"Ansible, Blockchain, Cypress, Docker, FastAPI, Redis",1972,4.3,13,2025-11-13,2025-12-13,48.3,12.9,Generated,False
4289587638,VMware India,Strategy Intern,Business Analytics,Guwahati,Assam,"Guwahati, Assam",Remote,75000,1 Month,"CI/CD, Elasticsearch, Git, GitHub Actions, Svelte, TypeScript",1000,3.0,12,2025-02-06,2025-04-06,45.1,21.7,Generated,False
4289587639,Dell India,Blockchain Developer Intern,Blockchain,Gurgaon,Haryana,"Gurgaon, Haryana",Remote,10000,3 Months,"Adobe XD, GitHub Actions, R, Sass",250,3.6,25,2025-11-05,2025-12-05,23.2,26.2,Generated,False
4289587640,HP India,Robotics Intern,Robotics,Nagpur,Maharashtra,"Nagpur, Maharashtra",Hybrid,25000,1 Month,"Azure, Google Analytics, Webpack",860,3.5,21,2025-07-26,2025-09-26,38.3,33.5,Generated,False
4289587641,Lenovo India,Visual Designer Intern,UI/UX Design,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Remote,75000,4 Months,"Arduino, Express.js, Next.js",4041,3.1,24,2025-08-26,2025-10-26,75.0,0.7,Generated,False
4289587642,Jio Platforms,Platform Engineer Intern,DevOps,Patna,Bihar,"Patna, Bihar",Remote,75000,1 Month,"Adobe XD, Node.js, Pytest, Python, Svelte",1831,4.2,4,2025-01-01,2025-03-01,62.2,8.9,Generated,False
4289587643,Airtel Digital,Embedded Systems Intern,Embedded Systems,Vadodara,Gujarat,"Vadodara, Gujarat",Remote,25000,4 Months,"Arduino, Computer Vision, Flutter, Git, Kafka",3573,4.7,5,2025-03-15,2025-05-15,67.4,33.9,Generated,False
4289587644,Snapdeal,Game Designer Intern,Game Development,Vadodara,Gujarat,"Vadodara, Gujarat",On-site,20000,4 Months,"GCP, Git, GraphQL, React",1297,3.9,5,2025-03-24,2025-05-24,35.6,35.0,Generated,False
4289587645,Dunzo,Natural Language Processing Intern,Natural Language Processing,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",On-site,15000,3 Months,"JIRA, Machine Learning, Sass",3388,3.7,12,2025-05-19,2025-07-19,53.2,-4.0,Generated,False
4289587646,Cure.fit,DevOps Engineer Intern,DevOps,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",On-site,50000,12 Months,"Agile, Docker, Elasticsearch, Playwright",3910,4.7,9,2025-02-25,2025-04-25,71.5,34.0,Generated,False
4289587647,Simplilearn,BI Analyst Intern,Data Science,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",Hybrid,80000,12 Months,"Go, Pandas, Pytest, Vite, Vue.js",1301,4.5,15,2025-03-12,2025-05-12,63.4,10.8,Generated,False
4289587648,Vedantu,Blockchain Developer Intern,Blockchain,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",Hybrid,75000,2 Months,"C++, Redux, TypeScript, Vite",1525,3.7,2,2025-09-02,2025-11-02,60.7,7.6,Generated,False
4289587649,Ola Electric,Computer Vision Intern,Computer Vision,Mysore,Karnataka,"Mysore, Karnataka",Remote,8000,1 Month,"Flutter, Linux, PostgreSQL, Scikit-learn, Swift",2170,3.9,6,2025-06-21,2025-08-21,39.5,23.9,Generated,False
4289587650,Route Mobile,Server Engineer Intern,Backend Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Hybrid,30000,6 Months,"AWS, Bootstrap, Computer Vision, Go, Tableau, TensorFlow",971,3.4,7,2025-03-20,2025-05-20,32.4,14.9,Generated,False
4289587651,Quick Heal,Product Manager Intern,Product Management,Guwahati,Assam,"Guwahati, Assam",Hybrid,80000,1 Month,"Agile, GraphQL, MongoDB, Webpack",838,4.0,9,2025-03-03,2025-05-03,50.4,-4.2,Generated,False
4289587652,NetApp India,Pipeline Engineer Intern,Data Engineering,Jaipur,Rajasthan,"Jaipur, Rajasthan",Hybrid,50000,4 Months,"FastAPI, Go, Keras, Kubernetes, MATLAB, Spark",3322,4.4,8,2025-09-07,2025-11-07,63.2,31.9,Generated,False
4289587653,Micron India,AR/VR Development Intern,AR/VR Development,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Hybrid,20000,4 Months,"Content Writing, GCP, Pandas, SQL, Sass",2151,4.7,24,2025-01-27,2025-03-27,50.9,14.2,Generated,False
4289587654,Seagate India,Blockchain Developer Intern,Blockchain,Nagpur,Maharashtra,"Nagpur, Maharashtra",On-site,5000,3 Months,"C++, React, Redux, Scikit-learn, Webpack",394,4.9,19,2025-01-28,2025-03-28,24.9,0.5,Generated,False
4289587655,Western Digital,Computer Vision Intern,Computer Vision,Ranchi,Jharkhand,"Ranchi, Jharkhand",Hybrid,20000,1 Month,"Arduino, FastAPI, Git, Vite",4334,3.4,5,2025-08-28,2025-10-28,67.5,24.8,Generated,False
4289587656,Xiaomi India,Embedded Systems Intern,Embedded Systems,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",On-site,3000,12 Months,"C++, Kotlin, Next.js, Solidity, Vue.js",1459,5.0,14,2025-01-19,2025-03-19,36.1,-3.8,Generated,False
4289587657,OnePlus India,MEAN Stack Intern,Full Stack Development,Pune,Maharashtra,"Pune, Maharashtra",Hybrid,25000,1 Month,"Computer Vision, Cypress, Flutter, Terraform",4435,3.8,13,2025-11-17,2025-12-17,69.3,23.4,Generated,False
4289587658,Oppo India,SEO Specialist Intern,Digital Marketing,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Hybrid,25000,12 Months,"AWS, Angular, Django, Flutter, MongoDB, Seaborn",889,4.9,3,2025-10-03,2025-12-03,39.1,3.2,Generated,False
4289587659,Vivo India,IT Support Intern,IT Support,Vadodara,Gujarat,"Vadodara, Gujarat",Hybrid,20000,2 Months,"Agile, Bootstrap, Linux",971,3.6,9,2025-04-24,2025-06-24,38.1,32.7,Generated,False
4289587660,Sonata Software,Natural Language Processing Intern,Natural Language Processing,Patna,Bihar,"Patna, Bihar",Hybrid,12000,3 Months,"Content Writing, Go, Next.js",2044,3.2,24,2025-03-24,2025-05-24,41.6,3.2,Generated,False
4289587661,Newgen Software,UI/UX Designer Intern,UI/UX Design,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Hybrid,50000,3 Months,"Computer Vision, Kotlin, Nginx, PostgreSQL, Solidity, Unreal Engine",684,3.9,13,2025-11-15,2025-12-15,41.1,19.9,Generated,False
4289587662,Tanla Platforms,Analytics Intern,Business Analytics,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,18000,3 Months,"Airflow, Plotly, Rust, Scikit-learn",524,4.2,20,2025-09-23,2025-11-23,35.0,10.7,Generated,False
4289587663,Amdocs India,Android Developer Intern,Mobile Development,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Remote,25000,12 Months,"Java, Keras, Node.js, Power BI, SEO",2952,4.3,8,2025-01-21,2025-03-21,51.4,5.0,Generated,False
4289587664,LTTS,Natural Language Processing Intern,Natural Language Processing,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",On-site,10000,12 Months,"Bootstrap, Unity, Webpack",1051,3.8,25,2025-09-16,2025-11-16,29.2,-4.9,Generated,False
4289587665,Google India,MEAN Stack Intern,Full Stack Development,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Hybrid,50000,3 Months,"Azure, Java, Redis, TensorFlow, Vue.js",665,4.1,10,2025-06-04,2025-08-04,41.2,-3.1,Generated,False
4289587666,Microsoft,Network Engineering Intern,Network Engineering,Pune,Maharashtra,"Pune, Maharashtra",Remote,30000,4 Months,"Blockchain, GCP, Tableau",1294,3.2,13,2025-10-18,2025-12-18,35.8,11.8,Generated,False
4289587667,Amazon,Business Analyst Intern,Product Management,Chandigarh,Punjab,"Chandigarh, Punjab",Hybrid,75000,2 Months,"Ansible, Cypress, GraphQL, MATLAB, Raspberry Pi, Svelte",1745,3.2,24,2025-08-06,2025-10-06,60.0,29.9,Generated,False
4289587668,Flipkart,Embedded Systems Intern,Embedded Systems,Chandigarh,Punjab,"Chandigarh, Punjab",Remote,3000,6 Months,"Django, GraphQL, R, Scikit-learn, Vite",182,4.0,5,2025-09-08,2025-11-08,28.3,17.3,Generated,False
4289587669,Infosys,MEAN Stack Intern,Full Stack Development,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Remote,5000,2 Months,"Cypress, Flutter, Hadoop, JavaScript, MATLAB, Tableau",1580,4.2,7,2025-01-10,2025-03-10,41.1,-4.2,Generated,False
4289587670,TCS,Backend Developer Intern,Software Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",Remote,35000,12 Months,"C++, FastAPI, Flutter, REST APIs, Svelte",1658,4.6,6,2025-08-19,2025-10-19,44.2,28.3,Generated,False
4289587671,Wipro,AR/VR Development Intern,AR/VR Development,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Remote,3000,3 Months,"C++, Firebase, R, Solidity",1895,3.3,2,2025-10-08,2025-12-08,34.2,0.1,Generated,False
4289587672,Zoho,Computer Vision Intern,Computer Vision,Kochi,Kerala,"Kochi, Kerala",On-site,50000,6 Months,"Kotlin, Raspberry Pi, Terraform",2584,3.3,15,2025-12-05,2025-12-05,55.1,23.9,Generated,False
4289587673,Razorpay,ETL Developer Intern,Data Engineering,Hyderabad,Telangana,"Hyderabad, Telangana",On-site,15000,12 Months,"C++, Content Writing, Jest, Keras, Spring Boot",2137,3.3,11,2025-01-16,2025-03-16,44.0,12.4,Generated,False
4289587674,Swiggy,iOS Developer Intern,Mobile Development,Surat,Gujarat,"Surat, Gujarat",Hybrid,5000,2 Months,"Arduino, HTML/CSS, Playwright, PyTorch, Vite",960,3.4,25,2025-11-04,2025-12-04,27.4,6.0,Generated,False
4289587675,Zomato,Unity Developer Intern,Game Development,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Remote,40000,4 Months,"Node.js, Solidity, Tableau, Terraform",570,3.3,7,2025-08-15,2025-10-15,38.0,-0.2,Generated,False
4289587676,PhonePe,AI Research Intern,AI Research,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",Remote,80000,6 Months,"Airflow, Deep Learning, SEO, Terraform",2713,4.9,15,2025-10-16,2025-12-16,68.0,16.7,Generated,False
4289587677,CRED,Android Developer Intern,Mobile Development,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",Remote,30000,1 Month,"NumPy, Playwright, PyTorch, Vue.js, Webpack",1542,4.9,23,2025-05-28,2025-07-28,49.5,18.3,Generated,False
4289587678,Paytm,Technical Writing Intern,Technical Writing,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Hybrid,5000,12 Months,"Express.js, JIRA, Scrum",4425,3.8,17,2025-05-22,2025-07-22,65.1,27.4,Generated,False
4289587679,Freshworks,Quantum Computing Intern,Quantum Computing,Surat,Gujarat,"Surat, Gujarat",On-site,80000,1 Month,"Deep Learning, Docker, Keras, MATLAB, Spring Boot",2253,4.2,11,2025-09-14,2025-11-14,70.1,10.3,Generated,False
4289587680,Byju's,SRE Intern,DevOps,Kolkata,West Bengal,"Kolkata, West Bengal",Hybrid,40000,12 Months,"Excel, Flutter, Keras, Sass",3998,4.4,19,2025-12-09,2025-12-09,70.0,-1.6,Generated,False
4289587681,Ola,AR/VR Development Intern,AR/VR Development,Bangalore,Karnataka,"Bangalore, Karnataka",Remote,18000,2 Months,"Elasticsearch, Go, Matplotlib, Nginx, NumPy",2200,4.0,6,2025-09-18,2025-11-18,48.5,16.4,Generated,False
4289587682,Meesho,Quantum Computing Intern,Quantum Computing,Delhi NCR,Delhi,"Delhi NCR, Delhi",Hybrid,18000,4 Months,"Docker, Flask, RabbitMQ",2903,4.5,3,2025-12-23,2025-12-23,57.6,16.6,Generated,False
4289587683,Groww,Robotics Intern,Robotics,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",Hybrid,75000,3 Months,"Angular, FastAPI, Tailwind CSS",2277,4.3,16,2025-09-22,2025-11-22,60.1,15.0,Generated,False
4289587684,Zerodha,BI Analyst Intern,Data Science,Patna,Bihar,"Patna, Bihar",On-site,50000,2 Months,"Docker, Firebase, Jenkins, R, REST APIs, Webpack",2468,3.2,22,2025-12-05,2025-12-05,52.4,-0.8,Generated,False
4289587685,Reliance Digital,QA Engineer Intern,Quality Assurance,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",Hybrid,12000,6 Months,"AWS, Excel, FastAPI, Postman, Power BI, Tableau",1366,4.9,8,2025-08-09,2025-10-09,44.1,-1.3,Generated,False
4289587686,Tata Digital,Cloud Architect Intern,Cloud Computing,Gurgaon,Haryana,"Gurgaon, Haryana",On-site,10000,6 Months,"Airflow, Blockchain, Kotlin, Pandas, Sass",2429,3.9,13,2025-09-07,2025-11-07,42.6,33.5,Generated,False
4289587687,Accenture India,Deep Learning Intern,Machine Learning,Pune,Maharashtra,"Pune, Maharashtra",Hybrid,50000,12 Months,"Ansible, Go, Google Analytics, SQL, Scikit-learn",562,3.6,7,2025-08-21,2025-10-21,39.9,13.9,Generated,False
4289587688,Deloitte India,iOS Developer Intern,Mobile Development,Hubli,Karnataka,"Hubli, Karnataka",On-site,80000,6 Months,"Blockchain, Go, Google Analytics, NLP, Pandas, Sass",4376,3.8,7,2025-06-27,2025-08-27,83.2,16.6,Generated,False
4289587689,IBM India,Backend Developer Intern,Backend Development,Surat,Gujarat,"Surat, Gujarat",Hybrid,35000,12 Months,"Kafka, Machine Learning, TensorFlow",4442,4.7,21,2025-02-02,2025-04-02,71.1,3.9,Generated,False
4289587690,Cognizant,AWS Solutions Intern,Cloud Computing,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",Remote,40000,6 Months,"Excel, Flask, Matplotlib, MongoDB, Plotly",4025,3.4,11,2025-01-22,2025-03-22,62.2,7.0,Generated,False
4289587691,HCL Tech,AWS Solutions Intern,Cloud Computing,Mysore,Karnataka,"Mysore, Karnataka",Remote,100000,4 Months,"Figma, Node.js, PostgreSQL, Seaborn, Swift",776,4.9,4,2025-03-01,2025-05-01,64.1,15.9,Generated,False
4289587692,Tech Mahindra,SRE Intern,DevOps,Patna,Bihar,"Patna, Bihar",On-site,5000,6 Months,"Next.js, Playwright, Tailwind CSS",2376,3.0,17,2025-09-28,2025-11-28,43.3,10.0,Generated,False
4289587693,Capgemini,Embedded Systems Intern,Embedded Systems,Kochi,Kerala,"Kochi, Kerala",Hybrid,30000,2 Months,"Hadoop, Rust, Scrum",1909,3.8,9,2025-04-22,2025-06-22,48.5,16.4,Generated,False
4289587694,Oracle India,DevOps Engineer Intern,DevOps,Mumbai,Maharashtra,"Mumbai, Maharashtra",On-site,25000,12 Months,"Matplotlib, SEO, Selenium, TypeScript",1870,3.1,14,2025-10-16,2025-12-16,40.1,12.5,Generated,False
4289587695,SAP India,Natural Language Processing Intern,Natural Language Processing,Dehradun,Uttarakhand,"Dehradun, Uttarakhand",On-site,100000,6 Months,"MATLAB, NumPy, TypeScript, Unity",3208,3.7,18,2025-11-26,2025-12-26,78.2,4.9,Generated,False
4289587696,Salesforce India,Embedded Systems Intern,IoT,Hubli,Karnataka,"Hubli, Karnataka",Hybrid,50000,3 Months,"JavaScript, Jest, MATLAB, Scrum, Spring Boot",3858,3.3,23,2025-05-01,2025-07-01,66.7,17.8,Generated,False
4289587697,Adobe India,Flutter Developer Intern,Mobile Development,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Hybrid,3000,1 Month,"Elasticsearch, Express.js, Go, Nginx, Unreal Engine, Webpack",506,3.2,16,2025-12-26,2025-12-26,22.8,20.4,Generated,False
4289587698,Intel India,Business Analyst Intern,Product Management,Bangalore,Karnataka,"Bangalore, Karnataka",On-site,100000,3 Months,"Django, Keras, Python, Redis, Spark",863,3.8,19,2025-04-12,2025-06-12,53.0,-3.8,Generated,False
4289587699,Samsung India,React Intern,Frontend Development,Kolkata,West Bengal,"Kolkata, West Bengal",On-site,15000,2 Months,"Blockchain, Go, Hadoop, JIRA, Jest, Solidity",489,4.6,8,2025-07-15,2025-09-15,32.5,9.4,Generated,False
4289587700,Nvidia India,Web Developer Intern,Web Development,Gurgaon,Haryana,"Gurgaon, Haryana",Remote,10000,4 Months,"AWS, C++, Swift, Unreal Engine",4359,4.1,6,2025-01-03,2025-03-03,62.1,13.2,Generated,False
4289587701,Qualcomm India,Embedded Systems Intern,Embedded Systems,Kochi,Kerala,"Kochi, Kerala",Remote,100000,1 Month,"Content Writing, GraphQL, Node.js, Pytest",737,3.1,15,2025-01-27,2025-03-27,51.2,30.5,Generated,False
4289587702,Goldman Sachs,Game Developer Intern,Game Development,Bangalore,Karnataka,"Bangalore, Karnataka",Hybrid,5000,2 Months,"NLP, Plotly, Unreal Engine",219,4.6,23,2025-06-10,2025-08-10,22.2,6.1,Generated,False
4289587703,JP Morgan,AR/VR Development Intern,AR/VR Development,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Remote,30000,1 Month,"Azure, Cypress, Flask, Svelte",524,3.2,22,2025-10-19,2025-12-19,33.9,31.5,Generated,False
4289587704,Morgan Stanley,Flutter Developer Intern,Mobile Development,Patna,Bihar,"Patna, Bihar",Remote,40000,4 Months,"Agile, Flutter, Redux",3441,3.8,18,2025-03-18,2025-05-18,63.8,15.5,Generated,False
4289587705,Uber India,Cloud Engineer Intern,Cloud Computing,Mumbai,Maharashtra,"Mumbai, Maharashtra",On-site,80000,2 Months,"Flutter, Java, NumPy, Plotly, Spark, Tailwind CSS",2873,4.7,20,2025-04-20,2025-06-20,75.0,-3.1,Generated,False
4289587706,Dream11,DevOps Engineer Intern,DevOps,Mysore,Karnataka,"Mysore, Karnataka",Remote,10000,1 Month,"Go, Keras, Plotly, Spring Boot",3370,5.0,19,2025-06-21,2025-08-21,55.4,10.7,Generated,False
4289587707,Unacademy,Computer Vision Intern,Computer Vision,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",On-site,35000,12 Months,"Flutter, REST APIs, Redis, Seaborn",3619,3.7,12,2025-03-22,2025-05-22,65.0,1.3,Generated,False
4289587708,PhysicsWallah,API Developer Intern,Backend Development,Surat,Gujarat,"Surat, Gujarat",Hybrid,75000,1 Month,"Airflow, Firebase, Java, Nginx, Pytest, REST APIs",3683,3.2,20,2025-01-16,2025-03-16,74.3,27.6,Generated,False
4289587709,BigBasket,Smart Contract Intern,Blockchain,Jaipur,Rajasthan,"Jaipur, Rajasthan",Remote,20000,4 Months,"Flutter, Kafka, PyTorch",1352,4.0,21,2025-03-04,2025-05-04,36.0,12.1,Generated,False
4289587710,Nykaa,Computer Vision Intern,Computer Vision,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Hybrid,20000,1 Month,"Angular, Blockchain, Deep Learning, Django, Machine Learning, Tableau",280,4.5,12,2025-07-08,2025-09-08,30.3,11.0,Generated,False
4289587711,PolicyBazaar,Quantum Computing Intern,Quantum Computing,Patna,Bihar,"Patna, Bihar",Remote,10000,3 Months,"Content Writing, TypeScript, Unreal Engine",1326,3.9,24,2025-03-23,2025-05-23,36.6,28.5,Generated,False
4289587712,Cars24,Security Analyst Intern,Cybersecurity,Bhubaneswar,Odisha,"Bhubaneswar, Odisha",On-site,3000,12 Months,"AWS, GitHub Actions, Next.js, Raspberry Pi, Terraform, Unreal Engine",2272,3.5,22,2025-12-17,2025-12-17,41.6,-1.2,Generated,False
4289587713,Lenskart,Data Analyst Intern,Data Science,Thiruvananthapuram,Kerala,"Thiruvananthapuram, Kerala",On-site,75000,1 Month,"Airflow, Hadoop, NumPy, Pytest",4509,4.6,18,2025-07-09,2025-09-09,88.9,16.2,Generated,False
4289587714,boAt,Technical Writing Intern,Technical Writing,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",On-site,35000,6 Months,"CI/CD, Flask, OpenCV, SEO",3125,3.7,14,2025-09-12,2025-11-12,56.8,25.9,Generated,False
4289587715,UpGrad,APM Intern,Product Management,Mysore,Karnataka,"Mysore, Karnataka",Remote,50000,4 Months,"Content Writing, Postman, Power BI, TypeScript",2388,3.6,24,2025-11-06,2025-12-06,55.1,27.5,Generated,False
4289587716,InMobi,Data Science Intern,Data Science,Vadodara,Gujarat,"Vadodara, Gujarat",On-site,40000,12 Months,"Content Writing, OpenCV, Vite",1750,4.2,19,2025-12-12,2025-12-12,50.6,13.0,Generated,False
4289587717,MakeMyTrip,Embedded Systems Intern,Embedded Systems,Vadodara,Gujarat,"Vadodara, Gujarat",On-site,30000,12 Months,"Google Analytics, Python, TensorFlow, Terraform, Vite",1206,4.8,4,2025-08-16,2025-10-16,38.9,34.3,Generated,False
4289587718,Oyo Rooms,Computer Vision Intern,Computer Vision,Guwahati,Assam,"Guwahati, Assam",Hybrid,50000,6 Months,"Angular, Azure, Git, Java, RabbitMQ",3580,3.1,21,2025-12-02,2025-12-02,60.9,11.6,Generated,False
4289587719,Pine Labs,Embedded Systems Intern,Embedded Systems,Patna,Bihar,"Patna, Bihar",On-site,8000,1 Month,"Django, Elasticsearch, Flask, Pandas, Postman, Solidity",3961,4.9,18,2025-06-15,2025-08-15,61.3,16.0,Generated,False
4289587720,BrowserStack,Data Engineer Intern,Data Engineering,Mumbai,Maharashtra,"Mumbai, Maharashtra",Hybrid,75000,12 Months,"Adobe XD, Go, MATLAB, Matplotlib, Pytest, Swift",3944,4.2,23,2025-03-22,2025-05-22,76.0,4.0,Generated,False
4289587721,Postman,Test Automation Intern,Quality Assurance,Guwahati,Assam,"Guwahati, Assam",On-site,18000,6 Months,"Ansible, NumPy, React, Unreal Engine",1607,4.4,18,2025-08-01,2025-10-01,42.6,17.8,Generated,False
4289587722,Chargebee,Test Automation Intern,Quality Assurance,Vijayawada,Andhra Pradesh,"Vijayawada, Andhra Pradesh",On-site,50000,3 Months,"Bootstrap, Content Writing, Postman, Power BI, Sass",2242,4.6,8,2025-11-28,2025-12-28,60.2,27.1,Generated,False
4289587723,Mindtree,Network Engineering Intern,Network Engineering,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",Hybrid,40000,3 Months,"Adobe XD, Google Analytics, Unity",537,4.2,23,2025-07-24,2025-09-24,40.3,26.6,Generated,False
4289587724,Mphasis,IT Support Intern,IT Support,Chandigarh,Punjab,"Chandigarh, Punjab",Remote,15000,1 Month,"Firebase, Flask, GraphQL, PyTorch, Tailwind CSS",3133,4.1,5,2025-02-23,2025-04-23,55.5,3.3,Generated,False
4289587725,LTIMindtree,AR/VR Development Intern,AR/VR Development,Lucknow,Uttar Pradesh,"Lucknow, Uttar Pradesh",Remote,80000,1 Month,"Computer Vision, Firebase, Power BI, RabbitMQ",318,4.7,13,2025-04-23,2025-06-23,54.2,33.9,Generated,False
4289587726,Persistent Systems,Robotics Intern,Robotics,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",Hybrid,60000,12 Months,"Kafka, MATLAB, Pandas, Pytest, Selenium",206,3.1,18,2025-10-16,2025-12-16,37.8,4.8,Generated,False
4289587727,Coforge,Robotics Intern,Robotics,Chandigarh,Punjab,"Chandigarh, Punjab",On-site,15000,1 Month,"Deep Learning, MongoDB, REST APIs",660,3.6,3,2025-06-08,2025-08-08,30.2,20.3,Generated,False
4289587728,NIIT,Natural Language Processing Intern,Natural Language Processing,Mangalore,Karnataka,"Mangalore, Karnataka",Remote,25000,4 Months,"Bootstrap, Content Writing, FastAPI, NumPy, Spring Boot",335,3.0,24,2025-09-20,2025-11-20,28.8,8.3,Generated,False
4289587729,Hexaware,AR/VR Development Intern,AR/VR Development,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",Hybrid,30000,6 Months,"Arduino, Pytest, SEO, Spring Boot, Unreal Engine",3995,3.0,24,2025-06-16,2025-08-16,61.8,1.7,Generated,False
4289587730,Zensar,Natural Language Processing Intern,Natural Language Processing,Guwahati,Assam,"Guwahati, Assam",On-site,3000,1 Month,"Ansible, CI/CD, Express.js, MongoDB, Next.js, Redis",3770,3.4,17,2025-08-17,2025-10-17,52.5,18.2,Generated,False
4289587731,Birlasoft,SDET Intern,Quality Assurance,Surat,Gujarat,"Surat, Gujarat",Hybrid,12000,12 Months,"Ansible, React, Spark, Tailwind CSS, Vue.js",2518,3.5,1,2025-04-18,2025-06-18,46.7,28.3,Generated,False
4289587732,Cyient,Android Developer Intern,Mobile Development,Bangalore,Karnataka,"Bangalore, Karnataka",Hybrid,50000,12 Months,"Matplotlib, Svelte, Tableau",4143,3.8,19,2025-04-06,2025-06-06,73.6,17.0,Generated,False
4289587733,KPIT,Digital Marketing Intern,Digital Marketing,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",On-site,15000,2 Months,"AWS, Content Writing, Jenkins, NLP, Spring Boot",1554,3.8,22,2025-12-14,2025-12-14,34.4,11.6,Generated,False
4289587734,Happiest Minds,Technical Writing Intern,Technical Writing,Mysore,Karnataka,"Mysore, Karnataka",Hybrid,80000,2 Months,"CI/CD, Elasticsearch, Java, Vite",741,4.9,25,2025-06-17,2025-08-17,52.3,29.8,Generated,False
4289587735,Tata Elxsi,iOS Developer Intern,Mobile Development,Ranchi,Jharkhand,"Ranchi, Jharkhand",Hybrid,30000,4 Months,"Next.js, Node.js, Redis, Selenium, Vite",1301,4.1,14,2025-12-13,2025-12-13,37.3,20.0,Generated,False
4289587736,Ericsson India,Quantum Computing Intern,Quantum Computing,Gurgaon,Haryana,"Gurgaon, Haryana",On-site,30000,12 Months,"Flask, Scikit-learn, Spring Boot, Tailwind CSS, Terraform",4328,4.9,19,2025-06-17,2025-08-17,71.2,18.4,Generated,False
4289587737,Nokia India,Embedded Systems Intern,Embedded Systems,Bangalore,Karnataka,"Bangalore, Karnataka",Remote,10000,4 Months,"Django, Elasticsearch, FastAPI, NLP, SEO, Seaborn",2024,4.2,20,2025-05-13,2025-07-13,44.1,16.1,Generated,False
4289587738,Cisco India,Business Analyst Intern,Product Management,Kolkata,West Bengal,"Kolkata, West Bengal",Remote,20000,2 Months,"Cypress, Go, JIRA",2750,4.0,22,2025-05-06,2025-07-06,49.0,12.9,Generated,False
4289587739,VMware India,Quantum Computing Intern,Quantum Computing,Pune,Maharashtra,"Pune, Maharashtra",On-site,50000,12 Months,"Blockchain, Figma, GCP, Redis",1403,3.5,12,2025-07-24,2025-09-24,50.3,5.5,Generated,False
4289587740,Dell India,Business Analyst Intern,Business Analytics,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",On-site,60000,2 Months,"Docker, Figma, Flask, Google Analytics, Vite",2638,4.8,25,2025-02-12,2025-04-12,66.1,19.8,Generated,False
4289587741,HP India,Robotics Intern,Robotics,Chandigarh,Punjab,"Chandigarh, Punjab",Remote,12000,12 Months,"CI/CD, Flask, GitHub Actions, Node.js, Sass",4218,4.1,22,2025-06-27,2025-08-27,63.4,4.8,Generated,False
